0,1,2,3,4,5,6,trajectory_file,trajectory_id
905.0,42184.45,0.108964,15.7736,14.6662,44.2135,347.3257,eledebtrain035.dat,eledebtrain035
1185.0,42299.4,0.122052,15.9236,319.7352,34.5204,344.8532,eledebtrain035.dat,eledebtrain035
1545.0,42294.19,0.1243805,15.3058,222.9908,41.1788,341.3439,eledebtrain035.dat,eledebtrain035
2145.0,42198.64,0.0721482,14.5202,68.2816,60.0103,331.5002,eledebtrain035.dat,eledebtrain035
2565.0,42322.44,0.0884922,13.9102,326.2394,58.5453,325.9567,eledebtrain035.dat,eledebtrain035
2755.0,42261.53,0.1125762,13.8112,247.7502,92.236,335.6062,eledebtrain035.dat,eledebtrain035
3225.0,42177.93,0.0758255,13.1378,134.6019,98.0129,329.2015,eledebtrain035.dat,eledebtrain035
4005.0,42201.22,0.0742936,11.9506,302.9531,108.9689,316.561,eledebtrain035.dat,eledebtrain035
4525.0,42308.19,0.1270837,11.3246,168.3966,121.0079,310.4806,eledebtrain035.dat,eledebtrain035
4705.0,42281.98,0.0811376,10.9139,106.7662,138.1228,309.308,eledebtrain035.dat,eledebtrain035
4945.0,42191.91,0.126262,10.739,48.9165,140.1619,312.0015,eledebtrain035.dat,eledebtrain035
5645.0,42281.21,0.1313659,9.3054,232.9996,151.4996,302.0416,eledebtrain035.dat,eledebtrain035
6735.0,42257.34,0.1221514,6.904,323.1767,181.3553,286.873,eledebtrain035.dat,eledebtrain035
1405.0,42165.5,0.2534547,14.5898,33.6724,201.489,354.9705,eledebtrain036.dat,eledebtrain036
1725.0,42197.7,0.2780881,14.5261,58.0967,188.2039,352.0956,eledebtrain036.dat,eledebtrain036
2335.0,42201.69,0.13936,13.9543,111.4765,142.2945,351.8104,eledebtrain036.dat,eledebtrain036
3035.0,42227.34,0.0553529,13.1766,116.4775,147.6888,344.9593,eledebtrain036.dat,eledebtrain036
3345.0,42211.65,0.095122,13.0257,2.2384,264.071,352.0498,eledebtrain036.dat,eledebtrain036
5095.0,42265.44,0.2640716,11.3853,42.3418,250.6597,348.1762,eledebtrain036.dat,eledebtrain036
5515.0,42256.27,0.1968896,11.2778,22.1053,270.0666,348.3085,eledebtrain036.dat,eledebtrain036
5905.0,42191.68,0.1552644,10.7935,16.1026,280.9613,349.9149,eledebtrain036.dat,eledebtrain036
6385.0,42283.05,0.1075367,10.2389,120.9141,184.1539,347.8402,eledebtrain036.dat,eledebtrain036
2435.0,42172.47,0.2176826,21.8901,35.8431,162.372,346.3499,eledebtrain037.dat,eledebtrain037
2905.0,42255.08,0.1019267,20.8312,324.9946,211.5678,336.9803,eledebtrain037.dat,eledebtrain037
3135.0,42270.74,0.2216196,20.6035,5.8711,159.8095,330.2424,eledebtrain037.dat,eledebtrain037
3445.0,42259.0,0.1899944,20.0996,11.1406,140.366,334.4736,eledebtrain037.dat,eledebtrain037
5065.0,42308.55,0.1825502,15.2642,203.6739,239.7401,308.3181,eledebtrain037.dat,eledebtrain037
-2825.0,42252.27,0.1384251,19.7224,90.5543,320.8842,31.7903,eledebtrain038.dat,eledebtrain038
-2105.0,42183.98,0.1534436,21.4989,124.7315,325.6657,22.2646,eledebtrain038.dat,eledebtrain038
2335.0,42260.62,0.137923,17.8535,236.8312,73.7574,327.1425,eledebtrain038.dat,eledebtrain038
1665.0,42235.71,0.7422495,15.1046,236.8067,155.1405,338.7154,eledebtrain039.dat,eledebtrain039
2195.0,42252.38,0.1686435,12.2204,217.7952,185.9638,9.9724,eledebtrain039.dat,eledebtrain039
6315.0,42181.87,0.5393344,25.8912,355.404,339.9365,356.821,eledebtrain039.dat,eledebtrain039
6715.0,42147.95,0.2282053,22.4212,46.9896,354.6776,344.4215,eledebtrain039.dat,eledebtrain039
3975.0,42240.34,0.4753839,9.2717,118.6482,330.2604,260.0575,eledebtrain040.dat,eledebtrain040
-4535.0,42280.46,0.0730591,1.2146,7.061,138.4259,20.6109,eledebtrain041.dat,eledebtrain041
-3315.0,42322.85,0.0852176,4.0695,52.5779,180.4093,56.6152,eledebtrain041.dat,eledebtrain041
-2305.0,42298.6,0.0767902,6.6949,243.2592,148.5179,51.5184,eledebtrain041.dat,eledebtrain041
-2015.0,42219.79,0.0306187,7.466,221.3274,121.2645,49.7437,eledebtrain041.dat,eledebtrain041
-1785.0,42308.91,0.0687031,7.7396,66.2056,230.5769,48.1519,eledebtrain041.dat,eledebtrain041
-1555.0,42307.17,0.0810114,8.3108,83.2999,170.3469,44.762,eledebtrain041.dat,eledebtrain041
-495.0,42210.75,0.0532005,10.0927,240.8328,171.9575,36.6416,eledebtrain041.dat,eledebtrain041
1425.0,42186.37,0.0842867,12.1474,156.6649,244.5374,24.354,eledebtrain041.dat,eledebtrain041
1785.0,42186.93,0.0784053,12.5122,85.0063,247.5583,22.0521,eledebtrain041.dat,eledebtrain041
3745.0,42287.99,0.0849543,14.7087,331.2002,342.8636,8.2362,eledebtrain041.dat,eledebtrain041
4485.0,42225.03,0.0869922,14.9389,165.5827,3.5983,1.709,eledebtrain041.dat,eledebtrain041
4815.0,42219.64,0.0898326,15.2261,114.5915,346.9614,358.8036,eledebtrain041.dat,eledebtrain041
5855.0,42198.64,0.0697398,14.9775,281.8121,347.6144,350.9652,eledebtrain041.dat,eledebtrain041
6815.0,42211.22,0.0393518,14.1776,335.5377,112.534,341.4745,eledebtrain041.dat,eledebtrain041
-3625.0,42210.64,0.036901,10.1089,228.9741,87.625,73.0098,eledebtrain042.dat,eledebtrain042
-3085.0,42336.55,0.0461596,11.1072,149.2621,95.13,63.9583,eledebtrain042.dat,eledebtrain042
-485.0,42245.61,0.0497628,15.4765,81.283,174.4583,28.983,eledebtrain042.dat,eledebtrain042
1055.0,42208.57,0.051327,16.3795,179.8279,226.6541,13.2449,eledebtrain042.dat,eledebtrain042
2095.0,42298.04,0.0473931,16.92,14.2039,240.597,3.5392,eledebtrain042.dat,eledebtrain042
4195.0,42275.78,0.0395761,16.5027,12.695,311.7654,338.4703,eledebtrain042.dat,eledebtrain042
5275.0,42185.99,0.0399167,15.8972,192.9766,340.273,332.0872,eledebtrain042.dat,eledebtrain042
6775.0,42261.79,0.0399028,14.009,307.1629,29.2758,309.0562,eledebtrain042.dat,eledebtrain042
-985.0,42310.72,0.1425325,13.2897,30.885,18.3037,10.2099,eledebtrain043.dat,eledebtrain043
2145.0,42272.49,0.0313448,12.0377,140.1913,143.9784,345.6709,eledebtrain043.dat,eledebtrain043
6745.0,42291.28,0.123293,8.1802,134.9271,152.0663,334.0898,eledebtrain043.dat,eledebtrain043
2795.0,42235.83,0.2335262,8.4205,92.7941,170.9536,300.1863,eledebtrain044.dat,eledebtrain044
1945.0,42289.28,0.0259351,22.0304,309.2653,155.2218,353.3977,eledebtrain045.dat,eledebtrain045
-4535.0,42332.13,0.3051247,42.36,260.5559,82.5417,344.961,eledebtrain046.dat,eledebtrain046
-3085.0,42243.34,0.1087701,22.1729,68.5669,121.0934,283.482,eledebtrain046.dat,eledebtrain046
-2205.0,42311.64,0.527784,6.1309,151.1028,97.7226,183.7361,eledebtrain046.dat,eledebtrain046
5625.0,42332.29,0.5226224,41.0579,241.0922,60.7705,357.4189,eledebtrain046.dat,eledebtrain046
6675.0,42303.44,0.5229143,31.4859,60.3894,58.1361,314.4616,eledebtrain046.dat,eledebtrain046
-4995.0,42293.14,0.0646868,9.1825,350.5512,101.3917,126.5819,eledebtrain047.dat,eledebtrain047
-4425.0,42195.58,0.0743924,10.4668,270.1672,125.8681,115.3747,eledebtrain047.dat,eledebtrain047
-3455.0,42265.68,0.0682053,12.7038,142.5056,153.8841,93.7504,eledebtrain047.dat,eledebtrain047
-1045.0,42211.47,0.0668762,18.2248,136.4394,238.0061,50.6567,eledebtrain047.dat,eledebtrain047
-865.0,42232.17,0.0610277,18.2793,117.1664,233.9168,49.5846,eledebtrain047.dat,eledebtrain047
1075.0,42311.85,0.0665158,20.9006,177.7668,292.0379,23.7444,eledebtrain047.dat,eledebtrain047
5945.0,42184.5,0.0703005,20.7682,147.9993,73.8761,323.84,eledebtrain047.dat,eledebtrain047
-1845.0,42335.16,0.0274727,15.4432,177.9312,137.0266,29.086,eledebtrain048.dat,eledebtrain048
-1285.0,42206.27,0.0367477,15.9694,116.9737,123.3431,22.9084,eledebtrain048.dat,eledebtrain048
-755.0,42228.83,0.0334949,16.3387,349.8462,171.3877,16.3791,eledebtrain048.dat,eledebtrain048
895.0,42205.54,0.0275677,16.2328,108.4899,179.4173,361.0501,eledebtrain048.dat,eledebtrain048
1835.0,42201.2,0.0342247,16.105,279.6144,244.0292,355.458,eledebtrain048.dat,eledebtrain048
2975.0,42317.77,0.0311443,15.1799,83.2255,270.7222,344.7247,eledebtrain048.dat,eledebtrain048
4085.0,42207.15,0.0326945,14.2951,260.7324,304.6138,326.1856,eledebtrain048.dat,eledebtrain048
5005.0,42195.46,0.0309489,13.2754,140.9409,290.9549,322.6892,eledebtrain048.dat,eledebtrain048
5185.0,42248.99,0.0349647,13.0605,76.596,326.2463,313.3354,eledebtrain048.dat,eledebtrain048
6045.0,42181.46,0.0227119,11.7765,315.1849,334.4878,305.3885,eledebtrain048.dat,eledebtrain048
6335.0,42190.43,0.0302784,11.2107,250.5049,4.9325,299.8721,eledebtrain048.dat,eledebtrain048
6855.0,42209.41,0.0313514,9.9615,194.45,354.4808,299.9922,eledebtrain048.dat,eledebtrain048
-1235.0,42211.51,0.0221327,10.6843,336.5493,142.6342,13.4478,eledebtrain049.dat,eledebtrain049
-695.0,42201.56,0.0108408,11.0918,239.324,179.7336,9.097,eledebtrain049.dat,eledebtrain049
-125.0,42192.47,0.0218681,11.0884,181.6662,166.6771,4.7575,eledebtrain049.dat,eledebtrain049
805.0,42244.47,0.0093855,10.8824,24.4297,219.0415,356.2191,eledebtrain049.dat,eledebtrain049
2305.0,42314.12,0.0095277,10.0489,178.4988,245.5847,350.4763,eledebtrain049.dat,eledebtrain049
2935.0,42227.35,0.0210021,9.7348,81.4771,259.0085,356.9787,eledebtrain049.dat,eledebtrain049
3245.0,42181.6,0.0232743,9.9611,57.2367,257.4637,353.1307,eledebtrain049.dat,eledebtrain049
3675.0,42310.52,0.0218423,9.7565,335.228,274.34,346.5247,eledebtrain049.dat,eledebtrain049
4135.0,42252.48,0.0120119,9.7007,264.9111,301.1615,353.9774,eledebtrain049.dat,eledebtrain049
4695.0,42237.33,0.0211896,9.4392,225.5147,268.6023,338.4288,eledebtrain049.dat,eledebtrain049
5235.0,42241.19,0.0134786,9.2807,109.9845,322.595,337.971,eledebtrain049.dat,eledebtrain049
6475.0,42288.01,0.014111,8.1839,346.9741,304.6352,330.2943,eledebtrain049.dat,eledebtrain049
6765.0,42214.37,0.0102393,7.8008,265.2726,346.6436,331.3642,eledebtrain049.dat,eledebtrain049
7135.0,42277.89,0.0105073,7.4646,207.4325,363.37,334.5526,eledebtrain049.dat,eledebtrain049
75.0,42267.99,0.108381,13.0968,70.0097,294.5299,12.3242,eledebtrain050.dat,eledebtrain050
785.0,42277.73,0.1222064,13.1133,13.0793,303.5309,7.125,eledebtrain050.dat,eledebtrain050
1575.0,42184.27,0.099809,13.0263,287.2138,336.5828,1.5246,eledebtrain050.dat,eledebtrain050
825.0,42203.59,0.2664774,16.8778,195.8284,92.2867,350.071,eledebtrain051.dat,eledebtrain051
2215.0,42266.77,0.0288739,15.1559,100.5578,88.1178,5.8082,eledebtrain051.dat,eledebtrain051
3905.0,42150.18,0.4573511,20.5046,46.8088,124.0828,5.676,eledebtrain051.dat,eledebtrain051
4285.0,42236.19,0.3902296,20.9355,112.9239,131.7773,0.7921,eledebtrain051.dat,eledebtrain051
4855.0,42173.78,0.5006927,20.4925,316.5761,63.0949,350.1065,eledebtrain051.dat,eledebtrain051
5115.0,42231.73,0.1271496,20.2151,59.666,16.5283,350.8058,eledebtrain051.dat,eledebtrain051
5305.0,42200.85,0.5270577,19.3932,6.62,101.679,346.1642,eledebtrain051.dat,eledebtrain051
5575.0,42235.3,0.500008,17.8771,112.6224,60.3862,342.8969,eledebtrain051.dat,eledebtrain051
6375.0,42248.43,0.5377622,14.0683,248.6374,86.7433,342.6903,eledebtrain051.dat,eledebtrain051
6975.0,42232.82,0.3852832,11.5247,87.6107,10.11,357.1273,eledebtrain051.dat,eledebtrain051
-1075.0,42330.61,0.0148897,16.4955,77.513,170.8244,17.6219,eledebtrain052.dat,eledebtrain052
705.0,42287.06,0.0634957,16.4757,0.2011,207.6327,352.068,eledebtrain052.dat,eledebtrain052
2485.0,42301.4,0.0847187,15.2775,306.4242,217.7499,340.6877,eledebtrain052.dat,eledebtrain052
3055.0,42248.95,0.017602,14.4066,217.5345,180.241,332.694,eledebtrain052.dat,eledebtrain052
3635.0,42206.49,0.0804179,13.918,2.3442,261.6821,338.6918,eledebtrain052.dat,eledebtrain052
5535.0,42255.8,0.0673481,11.6672,232.3088,335.7946,318.2452,eledebtrain052.dat,eledebtrain052
6945.0,42203.8,0.0899501,8.897,275.8942,342.6346,300.2508,eledebtrain052.dat,eledebtrain052
625.0,42251.88,0.049539,5.7996,354.5663,312.6487,4.5163,eledebtrain053.dat,eledebtrain053
1065.0,42185.81,0.0770013,5.7641,270.2984,312.7373,7.4902,eledebtrain053.dat,eledebtrain053
3525.0,42242.75,0.0629478,7.7133,104.9541,29.4403,20.2614,eledebtrain053.dat,eledebtrain053
3815.0,42282.76,0.0962388,7.957,54.3906,27.4237,20.0348,eledebtrain053.dat,eledebtrain053
6185.0,42237.3,0.047836,10.1423,311.7776,70.4338,7.3436,eledebtrain053.dat,eledebtrain053
6705.0,42270.3,0.1008387,10.2277,223.4198,73.2779,3.9948,eledebtrain053.dat,eledebtrain053
1655.0,42176.99,0.0443456,10.9427,203.8127,55.1863,8.2019,eledebtrain054.dat,eledebtrain054
2005.0,42195.25,0.0554341,10.8294,192.6985,48.9265,7.1699,eledebtrain054.dat,eledebtrain054
2355.0,42176.33,0.0653289,10.7967,174.9293,44.0142,5.9623,eledebtrain054.dat,eledebtrain054
2665.0,42302.12,0.0816727,10.851,182.6684,16.8302,5.0932,eledebtrain054.dat,eledebtrain054
2845.0,42188.31,0.0097081,11.2687,316.7066,226.699,4.5599,eledebtrain054.dat,eledebtrain054
3035.0,42282.86,0.0810127,11.3575,153.0308,24.208,3.7487,eledebtrain054.dat,eledebtrain054
3215.0,42166.82,0.0091122,11.4147,302.4784,230.1762,3.1504,eledebtrain054.dat,eledebtrain054
4335.0,42329.34,0.0102349,11.7939,186.7066,270.4233,356.4693,eledebtrain054.dat,eledebtrain054
4535.0,42186.2,0.0815674,11.7982,23.3827,63.2499,360.1671,eledebtrain054.dat,eledebtrain054
4765.0,42209.22,0.0468924,11.7589,85.3817,354.0737,353.4294,eledebtrain054.dat,eledebtrain054
6435.0,42282.85,0.0728525,11.205,211.7141,129.3212,337.0694,eledebtrain054.dat,eledebtrain054
6715.0,42316.63,0.0818388,10.8637,233.8174,90.1856,337.574,eledebtrain054.dat,eledebtrain054
7145.0,42212.8,0.0805417,10.2888,167.9651,132.4382,337.6009,eledebtrain054.dat,eledebtrain054
-1345.0,42244.18,0.0714331,9.651,272.988,237.3803,23.0505,eledebtrain055.dat,eledebtrain055
1005.0,42218.71,0.069459,10.5457,278.3818,296.1265,8.7898,eledebtrain055.dat,eledebtrain055
1785.0,42270.84,0.0723464,10.3808,158.4286,307.6842,5.6802,eledebtrain055.dat,eledebtrain055
2275.0,42240.05,0.0718942,10.6369,81.7501,328.0233,3.8885,eledebtrain055.dat,eledebtrain055
3035.0,42173.17,0.0705552,10.6942,322.7889,340.9211,1.0065,eledebtrain055.dat,eledebtrain055
4085.0,42174.61,0.0735398,11.1168,171.6977,6.3258,350.1157,eledebtrain055.dat,eledebtrain055
5145.0,42336.19,0.0710823,11.1558,10.5668,31.4998,345.6844,eledebtrain055.dat,eledebtrain055
6345.0,42330.44,0.0740163,10.4285,185.2264,69.2375,342.6056,eledebtrain055.dat,eledebtrain055
6755.0,42249.36,0.0723011,9.6852,120.7043,79.8857,330.8612,eledebtrain055.dat,eledebtrain055
-1165.0,42204.36,0.0705994,12.1918,50.9491,99.1344,31.5971,eledebtrain056.dat,eledebtrain056
-1085.0,42251.32,0.1614133,17.5742,164.2034,264.6088,15.1001,eledebtrain057.dat,eledebtrain057
-505.0,42221.08,0.0592859,18.1486,178.1722,238.9964,8.0597,eledebtrain057.dat,eledebtrain057
-275.0,42180.93,0.1264089,18.219,95.1824,314.3863,5.5986,eledebtrain057.dat,eledebtrain057
235.0,42237.59,0.0560084,18.1548,136.1577,263.987,357.6536,eledebtrain057.dat,eledebtrain057
995.0,42300.08,0.0746954,17.4529,97.8938,280.2606,346.2,eledebtrain057.dat,eledebtrain057
1965.0,42225.47,0.1181417,16.1312,339.5983,16.1282,346.4499,eledebtrain057.dat,eledebtrain057
3035.0,42320.41,0.1483495,14.8012,303.7873,27.6869,336.9571,eledebtrain057.dat,eledebtrain057
3855.0,42282.08,0.0853243,13.8632,236.3469,68.7886,324.6114,eledebtrain057.dat,eledebtrain057
-315.0,42132.63,0.6077153,24.6339,353.9691,337.4123,346.0257,eledebtrain058.dat,eledebtrain058
75.0,42201.56,0.5615077,20.1671,94.0929,349.7785,338.3691,eledebtrain058.dat,eledebtrain058
1325.0,42166.78,0.2767399,9.2082,285.0388,210.2781,2.7916,eledebtrain058.dat,eledebtrain058
3025.0,42173.04,0.1172947,26.708,56.3575,288.6665,9.5847,eledebtrain058.dat,eledebtrain058
6525.0,42254.64,0.4096901,17.876,240.7511,146.2387,33.9792,eledebtrain058.dat,eledebtrain058
7085.0,42235.62,0.5624323,24.8529,174.3736,66.1814,26.6668,eledebtrain058.dat,eledebtrain058
-355.0,42186.86,0.0673907,15.6866,265.3744,236.2578,24.0113,eledebtrain059.dat,eledebtrain059
2045.0,42296.2,0.0440456,16.7351,134.8504,186.4535,1.5872,eledebtrain059.dat,eledebtrain059
2435.0,42298.97,0.05482,16.7298,85.9577,205.0573,354.9837,eledebtrain059.dat,eledebtrain059
2965.0,42278.74,0.0754108,16.2735,307.759,304.3151,360.0829,eledebtrain059.dat,eledebtrain059
4515.0,42269.55,0.0444642,15.6802,108.3481,21.2286,334.6741,eledebtrain059.dat,eledebtrain059
5275.0,42263.47,0.034855,15.0264,22.2116,52.4018,326.6939,eledebtrain059.dat,eledebtrain059
5715.0,42256.22,0.0143065,14.7168,168.0268,227.094,330.5347,eledebtrain059.dat,eledebtrain059
5915.0,42304.31,0.0805272,14.2563,17.0605,9.854,327.7097,eledebtrain059.dat,eledebtrain059
6265.0,42233.39,0.08578,13.5812,347.9575,8.0232,324.797,eledebtrain059.dat,eledebtrain059
6455.0,42218.24,0.0121838,13.2443,104.0885,244.8031,316.5279,eledebtrain059.dat,eledebtrain059
7175.0,42288.65,0.0098995,11.6574,133.8238,162.0561,304.5503,eledebtrain059.dat,eledebtrain059
-4735.0,42290.79,0.0541726,2.584,175.0221,13.0343,207.5918,eledebtrain060.dat,eledebtrain060
-3025.0,42322.99,0.0617977,4.2972,242.4887,137.4534,106.9935,eledebtrain060.dat,eledebtrain060
-1155.0,42213.78,0.0615947,8.5628,266.5496,200.7061,67.1235,eledebtrain060.dat,eledebtrain060
-675.0,42236.21,0.0589253,9.2655,176.1498,226.7771,60.4852,eledebtrain060.dat,eledebtrain060
665.0,42239.29,0.0561498,11.7802,304.5098,253.849,47.3632,eledebtrain060.dat,eledebtrain060
1195.0,42211.69,0.0565931,12.5838,193.5129,283.9566,41.9431,eledebtrain060.dat,eledebtrain060
3215.0,42234.88,0.0514756,15.428,193.7209,331.5292,24.2394,eledebtrain060.dat,eledebtrain060
6485.0,42335.07,0.0529163,16.9654,311.4472,69.6003,352.2237,eledebtrain060.dat,eledebtrain060
7215.0,42238.72,0.0529036,16.0243,173.1846,89.2392,339.8158,eledebtrain060.dat,eledebtrain060
-3975.0,42329.16,0.1145004,7.2868,248.7749,255.4914,83.0428,eledebtrain061.dat,eledebtrain061
-3715.0,42279.29,0.0417112,8.2198,252.0327,188.4495,76.3975,eledebtrain061.dat,eledebtrain061
-2915.0,42283.08,0.088532,10.9166,335.9691,259.2825,65.5869,eledebtrain061.dat,eledebtrain061
-2345.0,42260.0,0.0821419,12.9723,55.8682,31.4905,55.9345,eledebtrain061.dat,eledebtrain061
-1405.0,42322.4,0.1099734,15.522,242.6161,326.3742,42.74,eledebtrain061.dat,eledebtrain061
-1225.0,42241.88,0.0737127,15.6774,83.7878,69.1199,40.5957,eledebtrain061.dat,eledebtrain061
15.0,42217.58,0.0616796,17.9984,226.1804,322.9488,25.5008,eledebtrain061.dat,eledebtrain061
425.0,42226.56,0.09614,18.591,82.7654,356.8515,21.187,eledebtrain061.dat,eledebtrain061
1455.0,42318.48,0.0237987,19.3402,225.0644,291.2239,10.5185,eledebtrain061.dat,eledebtrain061
1935.0,42197.67,0.1130039,19.2464,344.236,48.4,5.7175,eledebtrain061.dat,eledebtrain061
2675.0,42268.12,0.1114048,19.6121,130.4512,66.301,354.095,eledebtrain061.dat,eledebtrain061
3885.0,42247.68,0.1249977,19.086,80.8752,148.2224,349.7091,eledebtrain061.dat,eledebtrain061
4465.0,42314.61,0.0626877,18.8893,5.9193,67.0872,340.3121,eledebtrain061.dat,eledebtrain061
6475.0,42239.5,0.1259519,15.1976,48.3833,215.3941,314.7645,eledebtrain061.dat,eledebtrain061
-145.0,42321.21,0.0839191,13.8511,257.2198,173.9596,51.5321,eledebtrain062.dat,eledebtrain062
265.0,42202.46,0.0974561,14.6971,182.575,186.7971,46.4995,eledebtrain062.dat,eledebtrain062
725.0,42244.12,0.1075577,15.622,88.1145,219.4319,40.8784,eledebtrain062.dat,eledebtrain062
1295.0,42332.76,0.0654448,16.2134,7.2318,212.4116,34.5644,eledebtrain062.dat,eledebtrain062
2765.0,42284.46,0.0596248,18.1975,108.5566,253.7963,19.9334,eledebtrain062.dat,eledebtrain062
3985.0,42215.78,0.0950721,19.3157,263.0493,292.2823,6.9831,eledebtrain062.dat,eledebtrain062
4195.0,42228.76,0.0630238,19.4997,203.0191,315.1417,4.5971,eledebtrain062.dat,eledebtrain062
4465.0,42226.28,0.0987803,19.6002,159.2106,330.3924,1.4079,eledebtrain062.dat,eledebtrain062
5685.0,42294.43,0.0628004,19.7212,300.7624,1.1594,352.6486,eledebtrain062.dat,eledebtrain062
1325.0,42223.77,0.0590073,14.9484,183.5921,319.7594,38.6072,eledebtrain063.dat,eledebtrain063
1705.0,42184.49,0.0583347,15.4728,91.9983,327.7182,35.2984,eledebtrain063.dat,eledebtrain063
2255.0,42310.65,0.1077542,16.0334,331.7813,334.4467,30.5105,eledebtrain063.dat,eledebtrain063
2515.0,42280.13,0.0670476,16.4938,269.4801,333.0742,27.4805,eledebtrain063.dat,eledebtrain063
2955.0,42321.5,0.0963055,17.0564,161.6716,346.851,22.7483,eledebtrain063.dat,eledebtrain063
4185.0,42299.73,0.1046398,18.3784,190.6325,41.7314,9.6075,eledebtrain063.dat,eledebtrain063
4465.0,42262.43,0.1057123,18.7305,140.7775,30.3846,6.3809,eledebtrain063.dat,eledebtrain063
5065.0,42335.19,0.0588926,19.4118,335.2228,59.1488,365.907,eledebtrain063.dat,eledebtrain063
6665.0,42330.57,0.0936476,18.2696,319.8276,89.9295,341.8078,eledebtrain063.dat,eledebtrain063
7225.0,42227.15,0.0803177,17.7048,144.6981,137.2666,327.6571,eledebtrain063.dat,eledebtrain063
495.0,42213.82,0.5260796,31.6212,74.5144,27.8436,16.6122,eledebtrain064.dat,eledebtrain064
1155.0,42193.65,0.4924606,32.7283,0.3403,8.8382,357.8339,eledebtrain064.dat,eledebtrain064
1365.0,42258.32,0.1223508,30.8292,258.4354,76.3087,351.2546,eledebtrain064.dat,eledebtrain064
1855.0,42212.2,0.4460187,29.8519,259.0467,6.9585,337.916,eledebtrain064.dat,eledebtrain064
2075.0,42209.08,0.1618899,27.3649,132.3039,90.3629,335.718,eledebtrain064.dat,eledebtrain064
3095.0,42260.15,0.3845495,17.2491,344.4108,93.2825,303.9307,eledebtrain064.dat,eledebtrain064
4145.0,42255.29,0.4683039,3.7381,201.1883,97.2373,282.0241,eledebtrain064.dat,eledebtrain064
4905.0,42187.71,0.4129564,7.5754,76.8374,333.2579,56.5444,eledebtrain064.dat,eledebtrain064
5275.0,42238.17,0.3935376,12.6195,17.1394,337.9089,52.9121,eledebtrain064.dat,eledebtrain064
5565.0,42229.46,0.5197334,14.6847,4.935,309.5543,53.8862,eledebtrain064.dat,eledebtrain064
6295.0,42297.73,0.5205221,22.651,248.8925,320.5608,33.7452,eledebtrain064.dat,eledebtrain064
6755.0,42271.38,0.2806882,26.6664,134.8815,7.386,21.7196,eledebtrain064.dat,eledebtrain064
-3055.0,42194.58,0.095774,16.4239,65.6185,224.7495,35.9428,eledebtrain065.dat,eledebtrain065
-1085.0,42291.59,0.1759234,19.5678,262.5468,294.742,11.2169,eledebtrain065.dat,eledebtrain065
1975.0,42193.32,0.1504188,16.7844,8.4244,46.7757,336.8677,eledebtrain065.dat,eledebtrain065
2535.0,42295.23,0.1059752,15.9966,15.5394,14.9787,324.5855,eledebtrain065.dat,eledebtrain065
3715.0,42229.4,0.1571741,14.1571,281.6511,57.9622,322.7806,eledebtrain065.dat,eledebtrain065
4645.0,42310.43,0.10196,12.0228,161.4735,127.4922,308.4136,eledebtrain065.dat,eledebtrain065
7275.0,42188.36,0.08182,5.1736,347.1491,203.9633,271.0192,eledebtrain065.dat,eledebtrain065
-395.0,41933.4,0.121137,38.1876,111.3887,113.2266,20.2105,eledebtrain066.dat,eledebtrain066
215.0,41978.29,0.4734364,33.9276,169.0553,113.847,307.1282,eledebtrain066.dat,eledebtrain066
1605.0,41999.08,0.0394794,42.1898,316.2672,269.6787,9.3711,eledebtrain066.dat,eledebtrain066
1805.0,41841.55,0.8067565,43.3838,25.7381,248.6339,347.5662,eledebtrain066.dat,eledebtrain066
4295.0,41834.69,0.3561831,31.2623,272.1331,312.1291,297.0516,eledebtrain066.dat,eledebtrain066
5995.0,41799.4,0.6748596,44.6073,335.0805,129.0793,335.0185,eledebtrain066.dat,eledebtrain066
6195.0,41799.94,0.2474713,32.4152,39.8285,227.6753,314.4423,eledebtrain066.dat,eledebtrain066
7155.0,41891.89,0.5238692,32.2366,173.1042,15.6899,68.6234,eledebtrain066.dat,eledebtrain066
-1375.0,42256.85,0.0279392,11.4619,136.4933,52.0771,312.4107,eledebtrain067.dat,eledebtrain067
-685.0,42279.85,0.0725575,11.8821,249.1027,216.0863,47.5033,eledebtrain067.dat,eledebtrain067
-125.0,42163.63,0.6482304,24.4297,28.1096,107.013,41.0948,eledebtrain067.dat,eledebtrain067
955.0,42212.67,0.5614934,32.6038,102.3126,123.0735,342.8066,eledebtrain067.dat,eledebtrain067
6015.0,42210.31,0.4259406,8.4394,242.7788,85.9592,54.153,eledebtrain067.dat,eledebtrain067
1345.0,42264.15,0.2087835,18.0012,200.1801,149.3934,9.3202,eledebtrain068.dat,eledebtrain068
2175.0,42348.49,0.1459997,18.2789,258.8792,195.7104,1.0331,eledebtrain068.dat,eledebtrain068
2585.0,42307.12,0.0990369,18.2043,120.7937,207.1966,353.6628,eledebtrain068.dat,eledebtrain068
4245.0,42263.31,0.1870975,17.4776,334.5168,197.8431,344.3206,eledebtrain068.dat,eledebtrain068
4545.0,42260.72,0.116309,17.4833,250.6624,191.3938,338.8732,eledebtrain068.dat,eledebtrain068
5785.0,42312.71,0.2114615,15.3762,166.1393,255.3184,320.848,eledebtrain068.dat,eledebtrain068
6445.0,42227.13,0.1599699,14.2553,329.8903,256.8146,311.4875,eledebtrain068.dat,eledebtrain068
6915.0,42272.0,0.2108272,13.0892,143.9265,299.2119,307.1908,eledebtrain068.dat,eledebtrain068
